"Date","Time (LST/LDT)","Wind Speed (m/s)","Wind Dir (deg)","Wind Gust (m/s)","Air Temp (°C)","Baro (mb)","Humidity (%)","Visibility (km)"
"2022/09/29","05:54","8.5","8","11.5","17.3","1018.6","-","-"
"2022/09/29","06:00","9.3","10","11.5","17.2","1018.6","-","-"
"2022/09/29","06:06","10.6","14","12.3","17.2","1018.6","-","-"
"2022/09/29","06:12","11.2","12","13.4","17.2","1018.8","-","-"
"2022/09/29","06:18","10.1","13","12.5","17.2","1018.7","-","-"
"2022/09/29","06:24","11.3","15","13.1","16.9","1018.6","-","-"
"2022/09/29","06:30","11","12","13.7","16.8","1018.6","-","-"
"2022/09/29","06:36","9.1","10","13","16.6","1018.7","-","-"
"2022/09/29","06:42","9.5","10","11.1","16.7","1018.7","-","-"
"2022/09/29","06:48","10.6","9","11.9","16.3","1018.6","-","-"
"2022/09/29","06:54","9.7","8","13.1","16.4","1018.5","-","-"
"2022/09/29","07:00","9.5","9","12.8","16.4","1018.4","-","-"
"2022/09/29","07:06","10.1","13","12.3","16.3","1018.2","-","-"
"2022/09/29","07:12","11.6","10","13","16.5","1018.2","-","-"
"2022/09/29","07:18","10.8","11","12.9","16.7","1018.1","-","-"
"2022/09/29","07:24","9.9","13","12.2","16.6","1018.2","-","-"
"2022/09/29","07:30","10.6","12","11.9","16.5","1018.2","-","-"
"2022/09/29","07:36","9.3","10","12.2","16.6","1018.2","-","-"
"2022/09/29","07:42","11.6","12","13.7","16.5","1018.1","-","-"
"2022/09/29","07:48","10.6","10","12.8","16.5","1018.2","-","-"
"2022/09/29","07:54","8.6","7","11.3","16.4","1018.3","-","-"
"2022/09/29","08:00","10.2","7","12.2","16.2","1018.3","-","-"
"2022/09/29","08:06","9.6","8","11.9","16.2","1018.3","-","-"
"2022/09/29","08:12","10.4","12","13.3","16.2","1018.3","-","-"
"2022/09/29","08:18","10.5","10","13","15.9","1018.3","-","-"
"2022/09/29","08:24","10.7","14","13.5","16.3","1018.2","-","-"
"2022/09/29","08:30","10.9","16","14.2","16.3","1018.3","-","-"
"2022/09/29","08:36","11.5","14","13.4","16.4","1018.4","-","-"
"2022/09/29","08:42","10","10","12.4","16.4","1018.3","-","-"
"2022/09/29","08:48","12.1","16","13.3","16.5","1018.3","-","-"
"2022/09/29","08:54","13","13","14.9","16.8","1018.3","-","-"
"2022/09/29","09:00","12.1","15","14.4","16.7","1018.4","-","-"
"2022/09/29","09:06","11.1","14","14","16.8","1018.4","-","-"
"2022/09/29","09:12","11.3","20","14.3","16.9","1018.4","-","-"
"2022/09/29","09:18","11.1","18","13.7","17.4","1018.4","-","-"
"2022/09/29","09:24","10.7","14","12.8","17.2","1018.6","-","-"
"2022/09/29","09:30","13.3","13","15.5","17.5","1018.5","-","-"
"2022/09/29","09:36","14.1","18","16.2","17.5","1018.6","-","-"
"2022/09/29","09:42","12.4","19","15.3","17.6","1018.7","-","-"
"2022/09/29","09:48","12.5","13","14.9","17.8","1018.8","-","-"
"2022/09/29","09:54","11.1","15","13.9","17.9","1018.9","-","-"
"2022/09/29","10:00","10.4","12","12.7","17.8","1019","-","-"
"2022/09/29","10:06","10.3","15","12.5","17.9","1019.1","-","-"
"2022/09/29","10:12","9.7","11","12.7","17.7","1019.2","-","-"
"2022/09/29","10:18","8.4","9","10.6","17.6","1019.4","-","-"
"2022/09/29","10:24","9.3","9","11.1","17.7","1019.4","-","-"
"2022/09/29","10:30","10.8","15","12.1","17.6","1019.4","-","-"
"2022/09/29","10:36","8.5","9","11.2","17.5","1019.4","-","-"
"2022/09/29","10:42","8.6","10","10.8","17.7","1019.3","-","-"
"2022/09/29","10:48","10.7","10","12","17.6","1019.3","-","-"
"2022/09/29","10:54","10.3","10","12.1","17.6","1019.3","-","-"
"2022/09/29","11:00","10.3","13","13.1","17.8","1019.2","-","-"
"2022/09/29","11:06","10.3","11","12.7","17.8","1019.2","-","-"
"2022/09/29","11:12","10.2","7","12.1","17.8","1019","-","-"
"2022/09/29","11:18","10.7","8","13","17.7","1018.9","-","-"
"2022/09/29","11:24","10.7","12","12.8","18.1","1018.9","-","-"
"2022/09/29","11:30","10.7","12","13.5","17.9","1018.8","-","-"
"2022/09/29","11:36","10.6","12","13.6","18","1018.8","-","-"
"2022/09/29","11:42","10.7","9","14.8","18","1018.7","-","-"
"2022/09/29","11:48","11.5","16","14.9","18.3","1018.6","-","-"
"2022/09/29","11:54","10.5","8","14.7","18.2","1018.6","-","-"
"2022/09/29","12:00","11.9","11","15.5","18.1","1018.6","-","-"
"2022/09/29","12:06","12.4","12","14.3","18.1","1018.7","-","-"
"2022/09/29","12:12","11.9","19","14","18.3","1018.9","-","-"
"2022/09/29","12:18","10","8","13.3","18.3","1019","-","-"
"2022/09/29","12:24","10.4","11","12.2","18.2","1019","-","-"
"2022/09/29","12:30","11.3","16","13.2","18.4","1019","-","-"
"2022/09/29","12:36","11.4","18","12.9","18.5","1018.9","-","-"
"2022/09/29","12:42","10.6","23","13.8","18.7","1018.9","-","-"
"2022/09/29","12:48","11.6","22","13.3","18.6","1018.9","-","-"
"2022/09/29","12:54","12.4","20","14.2","18.7","1018.8","-","-"
"2022/09/29","13:00","10.6","16","13.9","18.8","1018.7","-","-"
"2022/09/29","13:06","10.4","11","12.2","18.6","1018.7","-","-"
"2022/09/29","13:12","10.5","14","13","18.6","1018.7","-","-"
"2022/09/29","13:18","11.5","13","13","18.5","1018.7","-","-"
"2022/09/29","13:24","11.1","18","13.7","18.6","1018.6","-","-"
"2022/09/29","13:30","12.2","17","14","18.7","1018.7","-","-"
"2022/09/29","13:36","11.1","11","13.5","18.7","1018.6","-","-"
"2022/09/29","13:42","10.4","14","13.3","18.9","1018.5","-","-"
"2022/09/29","13:48","11","13","13.6","18.9","1018.5","-","-"
"2022/09/29","13:54","10","16","11.9","18.7","1018.4","-","-"
"2022/09/29","14:00","11.2","17","12","18.8","1018.2","-","-"
"2022/09/29","14:06","11.4","22","13.8","19.1","1018","-","-"
"2022/09/29","14:12","12.1","23","13.6","19.3","1017.8","-","-"
"2022/09/29","14:18","12.1","19","13.6","19.3","1017.7","-","-"
"2022/09/29","14:24","11.1","19","13.2","19.3","1017.8","-","-"
"2022/09/29","14:30","10.5","14","13.8","19.2","1017.8","-","-"
"2022/09/29","14:36","9.3","10","12.3","19.1","1017.9","-","-"
"2022/09/29","14:42","7.4","6","10","18.9","1017.9","-","-"
"2022/09/29","14:48","7","8","9","19","1017.7","-","-"
"2022/09/29","14:54","10.1","16","11.9","19.1","1017.5","-","-"
"2022/09/29","15:00","11.6","20","12.5","19.4","1017.5","-","-"
"2022/09/29","15:06","10.9","21","13.8","19.7","1017.3","-","-"
"2022/09/29","15:12","11.6","22","13.9","19.7","1017.1","-","-"
"2022/09/29","15:18","12.4","21","14.6","19.8","1017","-","-"
"2022/09/29","15:24","12.2","18","14.4","19.7","1017","-","-"
"2022/09/29","15:30","10.7","19","13.7","19.8","1016.8","-","-"
"2022/09/29","15:36","11.3","17","14.3","19.9","1016.9","-","-"
"2022/09/29","15:42","12.2","20","14.4","19.8","1017","-","-"
"2022/09/29","15:48","11.5","21","13.8","19.8","1017","-","-"
"2022/09/29","15:54","11.5","15","14.1","19.7","1017","-","-"
"2022/09/29","16:00","11.6","21","13.9","19.9","1017","-","-"
"2022/09/29","16:06","12.1","23","14.9","20.1","1016.9","-","-"
"2022/09/29","16:12","13.4","24","16.3","20.1","1016.8","-","-"
"2022/09/29","16:18","13","26","14.5","20.5","1016.8","-","-"
"2022/09/29","16:24","13.5","22","17.5","20.3","1016.8","-","-"
"2022/09/29","16:30","12.8","24","15.5","20.3","1016.9","-","-"
"2022/09/29","16:36","13.3","21","16","20.2","1016.8","-","-"
"2022/09/29","16:42","13.5","22","14.8","20","1016.8","-","-"
"2022/09/29","16:48","12.9","21","15.5","20.1","1016.7","-","-"
"2022/09/29","16:54","13.6","23","15.5","20","1016.6","-","-"
"2022/09/29","17:00","13","19","15.7","19.9","1016.5","-","-"
"2022/09/29","17:06","13.8","20","15.9","20","1016.5","-","-"
"2022/09/29","17:12","12.9","21","14.8","20.1","1016.4","-","-"
"2022/09/29","17:18","14.1","25","16.1","20.1","1016.4","-","-"
"2022/09/29","17:24","13.9","22","16.7","20.1","1016.5","-","-"
"2022/09/29","17:30","13.3","22","16.4","20.2","1016.4","-","-"
"2022/09/29","17:36","14.7","25","16.6","20.2","1016.4","-","-"
"2022/09/29","17:42","12.8","25","15.1","20.1","1016.4","-","-"
"2022/09/29","17:48","13","23","17.4","20","1016.3","-","-"
"2022/09/29","17:54","13.9","25","16.4","20","1016.3","-","-"
"2022/09/29","18:00","14.5","22","16.5","19.7","1016.2","-","-"
"2022/09/29","18:06","15","23","16.8","19.8","1016","-","-"
"2022/09/29","18:12","15.4","23","18","19.7","1016.1","-","-"
"2022/09/29","18:18","14.5","22","18.2","19.7","1016","-","-"
"2022/09/29","18:24","13.9","20","17","19.7","1015.8","-","-"
"2022/09/29","18:30","14.2","24","16.1","19.6","1015.6","-","-"
"2022/09/29","18:36","14.6","24","17.2","19.6","1015.6","-","-"
"2022/09/29","18:42","13.6","22","16.8","19.6","1015.6","-","-"
"2022/09/29","18:48","14.3","21","16.6","19.5","1015.4","-","-"
"2022/09/29","18:54","13.5","18","16.6","19.4","1015.4","-","-"
"2022/09/29","19:00","14.8","22","17.3","19.4","1015.5","-","-"
"2022/09/29","19:06","13.8","21","18.1","19.5","1015.5","-","-"
"2022/09/29","19:12","13.2","17","15.9","19.3","1015.5","-","-"
"2022/09/29","19:18","13.4","18","18","19.2","1015.7","-","-"
"2022/09/29","19:24","11.5","15","14.1","19","1015.9","-","-"
"2022/09/29","19:30","9.3","12","13","18.9","1016","-","-"
"2022/09/29","19:36","12.4","16","14.7","18.8","1016","-","-"
"2022/09/29","19:42","9.7","13","13.8","18.7","1016","-","-"
"2022/09/29","19:48","12.2","16","13.8","18.5","1015.9","-","-"
"2022/09/29","19:54","10.8","13","14.6","18.4","1015.9","-","-"
"2022/09/29","20:00","11.7","15","14.4","18.4","1015.9","-","-"
"2022/09/29","20:06","11.1","12","14.9","18.2","1015.5","-","-"
"2022/09/29","20:12","11.8","14","14.2","18.1","1015.5","-","-"
"2022/09/29","20:18","9.5","8","12.9","18","1015.4","-","-"
"2022/09/29","20:24","9.9","12","12.2","18.1","1015.4","-","-"
"2022/09/29","20:30","10.3","14","11.8","17.8","1015.7","-","-"
"2022/09/29","20:36","11.7","15","13.9","17.9","1015.8","-","-"
"2022/09/29","20:42","10.3","15","13.8","18","1016","-","-"
"2022/09/29","20:48","10.7","12","12.3","18","1016","-","-"
"2022/09/29","20:54","11.1","14","12.9","18.1","1016","-","-"
"2022/09/29","21:00","12.3","17","14","18.1","1016.1","-","-"
"2022/09/29","21:06","12.3","14","14.8","18","1016","-","-"
"2022/09/29","21:12","11.6","17","13.9","18","1016.2","-","-"
"2022/09/29","21:18","11.4","16","14.1","17.9","1016.1","-","-"
"2022/09/29","21:24","12","18","13.8","17.9","1016","-","-"
"2022/09/29","21:30","13.1","16","15.6","17.7","1015.9","-","-"
"2022/09/29","21:36","12.4","19","14.8","17.6","1015.9","-","-"
"2022/09/29","21:42","12.8","18","15.6","17.6","1015.9","-","-"
"2022/09/29","21:48","11.5","17","14.4","17.6","1015.8","-","-"
"2022/09/29","21:54","12.8","15","15.9","17.6","1015.6","-","-"
"2022/09/29","22:00","12.6","16","14.7","17.4","1015.7","-","-"
"2022/09/29","22:06","13.2","17","15.3","17.5","1015.6","-","-"
"2022/09/29","22:12","13.6","18","15.3","17.5","1015.6","-","-"
"2022/09/29","22:18","13.1","18","15.5","17.6","1015.6","-","-"
"2022/09/29","22:24","14.1","20","16.8","17.7","1015.6","-","-"
"2022/09/29","22:30","14.1","18","15.6","17.7","1015.4","-","-"
"2022/09/29","22:36","14.3","21","16.8","17.8","1015.2","-","-"
"2022/09/29","22:42","14.3","17","17.1","17.7","1015.3","-","-"
"2022/09/29","22:48","13.9","17","16.7","17.7","1014.9","-","-"
"2022/09/29","22:54","15.5","16","17.6","17.6","1014.7","-","-"
"2022/09/29","23:00","14.1","15","16.7","17.7","1014.4","-","-"
"2022/09/29","23:06","14.4","16","17.5","17.6","1014.3","-","-"
"2022/09/29","23:12","14.2","15","16.6","17.7","1014.1","-","-"
"2022/09/29","23:18","14.9","14","16.8","17.6","1013.8","-","-"
"2022/09/29","23:24","14","11","17.8","17.7","1013.5","-","-"
"2022/09/29","23:30","13.8","16","17.4","17.8","1013.6","-","-"
"2022/09/29","23:36","14.7","14","18.8","17.8","1013.6","-","-"
"2022/09/29","23:42","15.9","15","19.3","17.8","1013.5","-","-"
"2022/09/29","23:48","16","14","19","17.8","1013.3","-","-"
"2022/09/29","23:54","15","18","19.5","18.1","1013.4","-","-"
"2022/09/30","00:00","15","21","17.1","18.3","1013.2","-","-"
"2022/09/30","00:06","15.9","20","19.5","18.1","1013.2","-","-"
"2022/09/30","00:12","15.8","19","18","18.3","1013.1","-","-"
"2022/09/30","00:18","15.6","19","18.1","18.3","1012.9","-","-"
"2022/09/30","00:24","14.5","19","18.5","18.3","1012.7","-","-"
"2022/09/30","00:30","15.1","17","18.5","18.3","1012.7","-","-"
"2022/09/30","00:36","14.2","22","19.2","18.4","1012.7","-","-"
"2022/09/30","00:42","15","18","18.6","18.5","1012.5","-","-"
"2022/09/30","00:48","16","19","18.4","18.5","1012.3","-","-"
"2022/09/30","00:54","15.6","18","19.5","18.6","1012.2","-","-"
"2022/09/30","01:00","14.1","17","16.9","18.4","1012.2","-","-"
"2022/09/30","01:06","14.9","15","17.2","18.4","1011.9","-","-"
"2022/09/30","01:12","14.9","19","16.9","18.4","1012","-","-"
"2022/09/30","01:18","14.8","19","17.6","18.4","1012","-","-"
"2022/09/30","01:24","14.3","18","16.6","18.4","1012","-","-"
"2022/09/30","01:30","13.8","20","16.8","18.4","1012.1","-","-"
"2022/09/30","01:36","14.7","15","16.9","18.4","1011.8","-","-"
"2022/09/30","01:42","15.1","19","17","18.4","1012","-","-"
"2022/09/30","01:48","14.7","18","16.6","18.5","1011.9","-","-"
"2022/09/30","01:54","14.5","16","16.7","18.5","1011.8","-","-"
"2022/09/30","02:00","15.3","16","17.9","18.4","1011.7","-","-"
"2022/09/30","02:06","14","16","18.1","18.6","1011.2","-","-"
"2022/09/30","02:12","14.4","13","17","18.5","1010.4","-","-"
"2022/09/30","02:18","14.5","13","17.5","18.4","1010.8","-","-"
"2022/09/30","02:24","13.3","18","17.5","18.4","1011.2","-","-"
"2022/09/30","02:30","13.8","20","16.3","18.5","1011.4","-","-"
"2022/09/30","02:36","13.3","19","16.1","18.6","1011.8","-","-"
"2022/09/30","02:42","13.8","20","16.9","18.7","1011.8","-","-"
"2022/09/30","02:48","14.3","17","16.9","18.6","1011.6","-","-"
"2022/09/30","02:54","14.8","22","16.6","18.6","1011.3","-","-"
"2022/09/30","03:00","14.3","16","18.8","18.7","1011","-","-"
"2022/09/30","03:06","16.2","14","18.2","18.5","1010.8","-","-"
"2022/09/30","03:12","15.3","19","16.9","18.4","1010.6","-","-"
"2022/09/30","03:18","14.2","19","18.2","18.5","1010.5","-","-"
"2022/09/30","03:24","14.3","16","16.6","18.4","1010.1","-","-"
"2022/09/30","03:30","14.7","10","18.3","18.3","1009.6","-","-"
"2022/09/30","03:36","16.5","16","18.9","18.2","1009.4","-","-"
"2022/09/30","03:42","16.4","16","19.5","18.4","1008.8","-","-"
"2022/09/30","03:48","17","17","19.9","18.5","1008.8","-","-"
"2022/09/30","03:54","17","14","19.2","18.5","1008.6","-","-"
"2022/09/30","04:00","16","16","20.7","18.8","1008.6","-","-"
"2022/09/30","04:06","16.1","13","19.1","18.7","1008.5","-","-"
"2022/09/30","04:12","14.9","10","18.3","18.6","1008.2","-","-"
"2022/09/30","04:18","13.9","10","17.8","18.6","1008","-","-"
"2022/09/30","04:24","15.4","13","20.4","18.6","1008","-","-"
"2022/09/30","04:30","13.7","12","17.5","18.8","1008.4","-","-"
"2022/09/30","04:36","13.3","10","19.3","18.9","1008.4","-","-"
"2022/09/30","04:42","13.6","11","19.1","18.9","1008.4","-","-"
"2022/09/30","04:48","15.6","12","18.9","18.8","1008.5","-","-"
"2022/09/30","04:54","16.5","14","19.7","18.9","1008.3","-","-"
"2022/09/30","05:00","15.9","17","19.2","19","1008.3","-","-"
"2022/09/30","05:06","14.6","13","18.9","19.1","1008.1","-","-"
"2022/09/30","05:12","15.9","11","18.3","19","1008.1","-","-"
"2022/09/30","05:18","15.2","14","18.1","19.1","1008.1","-","-"
"2022/09/30","05:24","14.9","13","19.1","19.1","1007.8","-","-"
"2022/09/30","05:30","16.1","17","19.8","18.8","1007.8","-","-"
"2022/09/30","05:36","16.7","19","19.8","18.8","1007.8","-","-"
"2022/09/30","05:42","17.8","20","20.3","18.8","1008.1","-","-"
"2022/09/30","05:48","17.9","22","21","18.7","1007.9","-","-"
"2022/09/30","05:54","17.9","20","22.6","18.5","1008","-","-"
"2022/09/30","06:00","16.1","15","22.3","18.5","1007.6","-","-"
"2022/09/30","06:06","13.8","13","17.5","18.6","1007.6","-","-"
"2022/09/30","06:12","14.4","16","18","18.8","1007.6","-","-"
"2022/09/30","06:18","15.5","21","18.8","19.3","1007.6","-","-"
"2022/09/30","06:24","16.4","22","19.4","19.3","1008","-","-"
"2022/09/30","06:30","17.8","18","19.2","19.2","1008","-","-"
"2022/09/30","06:36","15.2","20","19.6","19.5","1008.1","-","-"
"2022/09/30","06:42","17.6","21","19.4","19.3","1008","-","-"
"2022/09/30","06:48","15.8","19","18.9","19.3","1008","-","-"
"2022/09/30","06:54","11.1","19","16.9","19.2","1007.8","-","-"
"2022/09/30","07:00","15.2","19","18.5","19.4","1007.8","-","-"
"2022/09/30","07:06","12.7","17","17.9","19.5","1007.6","-","-"
"2022/09/30","07:12","17.5","20","19.9","19.7","1007.6","-","-"
"2022/09/30","07:18","15.3","22","19.6","19.8","1007.5","-","-"
"2022/09/30","07:24","15.3","26","19.7","19.9","1007.5","-","-"
"2022/09/30","07:30","16.5","23","19.5","19.8","1007.4","-","-"
"2022/09/30","07:36","18","24","21","19.8","1007.2","-","-"
"2022/09/30","07:42","18.2","26","21.6","20","1007.4","-","-"
"2022/09/30","07:48","15.8","26","19.7","20.1","1007.4","-","-"
"2022/09/30","07:54","17.2","27","19.3","20","1007.4","-","-"
"2022/09/30","08:00","16.8","24","19.1","19.8","1007.4","-","-"
"2022/09/30","08:06","17.1","25","20.3","20.1","1007.4","-","-"
"2022/09/30","08:12","16.6","33","20.8","20.3","1007.4","-","-"
"2022/09/30","08:18","16.8","26","19.5","20.2","1006.9","-","-"
"2022/09/30","08:24","18.9","27","22.6","20.2","1007","-","-"
"2022/09/30","08:30","18.3","24","20.4","20","1006.8","-","-"
"2022/09/30","08:36","16.4","28","20.1","19.9","1006.6","-","-"
"2022/09/30","08:42","17.9","25","20","19.9","1006.6","-","-"
"2022/09/30","08:48","17.8","24","21","20","1006.4","-","-"
"2022/09/30","08:54","16.8","24","20.2","20.2","1006.2","-","-"
"2022/09/30","09:00","17","25","19.1","20.3","1006.2","-","-"
"2022/09/30","09:06","16.8","20","21","20.1","1006","-","-"
"2022/09/30","09:12","18.2","23","21.9","20.4","1005.9","-","-"
"2022/09/30","09:18","19.9","29","23.8","20.4","1005.6","-","-"
"2022/09/30","09:24","17","22","21.2","20.4","1005.6","-","-"
"2022/09/30","09:30","18.8","24","22.2","20.6","1005.5","-","-"
"2022/09/30","09:36","16.9","25","21.6","20.6","1005.1","-","-"
"2022/09/30","09:42","17.5","24","21.3","20.4","1005.2","-","-"
"2022/09/30","09:48","18.4","26","21.6","20.3","1005","-","-"
"2022/09/30","09:54","17.3","26","21.7","20.4","1005.4","-","-"
"2022/09/30","10:00","17.1","25","19.8","20.2","1005.2","-","-"
"2022/09/30","10:06","16","22","19.3","20.3","1005.2","-","-"
"2022/09/30","10:12","16.8","25","19.9","20.4","1005.2","-","-"
"2022/09/30","10:18","16","24","19.6","20.2","1005","-","-"
"2022/09/30","10:24","16.6","25","20.4","20.2","1004.8","-","-"
"2022/09/30","10:30","16.7","23","19.1","20.3","1004.8","-","-"
"2022/09/30","10:36","18.6","25","20.9","20.4","1004.6","-","-"
"2022/09/30","10:42","17.3","25","21.8","20.4","1004.4","-","-"
"2022/09/30","10:48","14.8","22","18.3","20.5","1004.2","-","-"
"2022/09/30","10:54","15.9","19","19.1","20.6","1003.6","-","-"
"2022/09/30","11:00","16","21","18.7","20.7","1003.6","-","-"
"2022/09/30","11:06","18.6","22","21.1","20.6","1003.2","-","-"
"2022/09/30","11:12","14.6","25","19.6","20.8","1003.1","-","-"
"2022/09/30","11:18","17.8","24","20.2","21","1002.9","-","-"
"2022/09/30","11:24","15.3","26","19.2","21.1","1002.6","-","-"
"2022/09/30","11:30","16.9","25","21.3","21.2","1002.5","-","-"
"2022/09/30","11:36","16.7","31","19.8","21.2","1002.8","-","-"
"2022/09/30","11:42","16.9","31","21.1","21","1002.7","-","-"
"2022/09/30","11:48","18.2","31","21.8","21.3","1002.1","-","-"
"2022/09/30","11:54","18.7","29","21.3","21.7","1001.7","-","-"
"2022/09/30","12:00","17.9","33","20.8","21.6","1001.7","-","-"
"2022/09/30","12:06","17.9","28","22.5","21.2","1000.8","-","-"
"2022/09/30","12:12","19.3","29","22.7","21.5","1000.4","-","-"
"2022/09/30","12:18","18.7","32","20.6","21.6","1000.3","-","-"
"2022/09/30","12:24","18.6","34","22","21.8","1000","-","-"
"2022/09/30","12:30","16.9","35","20.6","22","1000","-","-"
"2022/09/30","12:36","17.5","38","19.9","21.8","999.7","-","-"
"2022/09/30","12:42","16.1","46","21","22.5","999.9","-","-"
"2022/09/30","12:48","15.4","79","18.8","25.2","999.9","-","-"
"2022/09/30","12:54","15.3","84","18.8","25.9","999.7","-","-"
"2022/09/30","13:00","18","92","21.8","25.6","999.2","-","-"
"2022/09/30","13:06","17.1","90","22.1","25","999","-","-"
"2022/09/30","13:12","16.9","93","20.6","25.6","998.7","-","-"
"2022/09/30","13:18","16.5","93","21.4","25.7","998.5","-","-"
"2022/09/30","13:24","17.8","98","20.8","25.4","998.3","-","-"
"2022/09/30","13:30","18.6","97","22.3","26","998.1","-","-"
"2022/09/30","13:36","19.5","97","22.2","25.9","998","-","-"
"2022/09/30","13:42","17","98","21.3","25.4","997.8","-","-"
"2022/09/30","13:48","16.9","106","21","25.7","997.7","-","-"
"2022/09/30","13:54","18.3","112","23.3","25.6","997.7","-","-"
"2022/09/30","14:00","18.3","116","21.6","26.3","997.5","-","-"
"2022/09/30","14:06","17.1","111","20.5","26.3","997.2","-","-"
"2022/09/30","14:12","16.9","108","21.4","25.6","996.8","-","-"
"2022/09/30","14:18","17.7","112","21.5","26","996.9","-","-"
"2022/09/30","14:24","17.5","118","24","26.1","996.8","-","-"
"2022/09/30","14:30","18","114","22.7","26.1","996.8","-","-"
"2022/09/30","14:36","17.8","119","20.6","25.7","996.5","-","-"
"2022/09/30","14:42","18.1","119","21.9","26","996.6","-","-"
"2022/09/30","14:48","19.1","126","22.6","25.4","996.5","-","-"
